6	1000	Blocking	1086119421	1704026903	1.5689130219502814
6	1000	NonBlocking	1088712922	1720316022	1.580137414773883
6	1250	Blocking	2561282960	5781718480	2.2573524949387083
6	1250	NonBlocking	2572748136	5909167591	2.296830967755485
6	1500	Blocking	2973523256	7628302111	2.5654085925198493
6	1500	NonBlocking	4927556901	8393880368	1.703456811690301
6	1750	Blocking	7866592047	18760209505	2.384795015797773
6	1750	NonBlocking	8174034982	15135272184	1.8516280169254602
6	2000	Blocking	11877544541	19730508447	1.6611605520730668
6	2000	NonBlocking	11470835471	15576793360	1.357947587983498
2	250	Blocking	93987131	23362970	0.24857626519102918
2	250	NonBlocking	85917757	23225202	0.2703189982019666
2	500	Blocking	679808807	186652709	0.27456647674763063
2	500	NonBlocking	662561355	188864607	0.28505225300983633
2	750	Blocking	2450932071	661260462	0.2697995876035032
2	750	NonBlocking	2396236915	666767303	0.27825600166083747
2	1000	Blocking	5700488752	1721292087	0.3019551764567713
2	1000	NonBlocking	5501945932	1757652458	0.3194601473230181
2	1250	Blocking	10275537474	5693558959	0.5540886764713092
2	1250	NonBlocking	14005253971	4191904290	0.29930940907462106
2	1500	Blocking	22983074125	9200917251	0.40033448967523616
2	1500	NonBlocking	25062065029	6238317628	0.24891474907520478
2	1750	Blocking	40598927108	17399308481	0.42856572132349463
2	1750	NonBlocking	37486230581	16050476593	0.4281699265099017
2	2000	Blocking	50071808782	16269031114	0.32491398872429894
2	2000	NonBlocking	49733396239	12090880931	0.24311392033022988
3	250	Blocking	23198502	33191163	1.4307459593727216
3	250	NonBlocking	25293771	26948135	1.0654059847382977
3	500	Blocking	190563194	120850078	0.6341732391408175
3	500	NonBlocking	188806077	110525535	0.5853918303699515
3	750	Blocking	666718742	398433009	0.5976028329499098
3	750	NonBlocking	711452305	401302567	0.5640610961264648
3	1000	Blocking	1674460800	1096420949	0.6547904549333134
3	1000	NonBlocking	1631279230	1104112246	0.6768382908914987
3	1250	Blocking	4169920930	4071138650	0.9763107546502087
3	1250	NonBlocking	4184654619	4111938515	0.982623152775897
3	1500	Blocking	8164682137	6465386685	0.7918724301220155
3	1500	NonBlocking	13023464286	8875415969	0.6814942456241017
3	1750	Blocking	17473236772	14573786207	0.8340633391034782
3	1750	NonBlocking	17527520218	18499976936	1.0554817056779846
3	2000	Blocking	28783607998	13964918014	0.48516912872668144
3	2000	NonBlocking	28948026179	13938209566	0.4814908443088015
4	250	Blocking	28650671	33616740	1.1733316821794506
4	250	NonBlocking	28862487	31132413	1.0786462372421337
4	500	Blocking	221706216	187646699	0.8463754530003795
4	500	NonBlocking	221601922	186626520	0.8421701324413603
4	750	Blocking	802342013	669625509	0.8345886145189308
4	750	NonBlocking	797548977	662389273	0.8305311549537603
4	1000	Blocking	1838906121	1720215763	0.9354559992788234
4	1000	NonBlocking	1705158990	1728411855	1.013636772369244
4	1250	Blocking	3102140321	4039036714	1.302016123080462
4	1250	NonBlocking	4928877541	5382196734	1.0919720949098743
4	1500	Blocking	8658077633	9262290299	1.0697860069649943
4	1500	NonBlocking	7981253259	9190551613	1.15151735131777
4	1750	Blocking	15061639306	15120641097	1.0039173551962897
4	1750	NonBlocking	11034248134	18369999757	1.664816626734742
4	2000	Blocking	19019334522	18255372980	0.959832372625009
4	2000	NonBlocking	17199440493	15509768080	0.9017600361077048
5	250	Blocking	21366585	33103550	1.5493140340395997
5	250	NonBlocking	21312955	39782472	1.8665864024955714
5	500	Blocking	166080961	195483648	1.1770382759285696
5	500	NonBlocking	166313435	194775453	1.1711348094037022
5	750	Blocking	573775433	660634001	1.1513807719962106
5	750	NonBlocking	575041813	667736285	1.1611960554944898
5	1000	Blocking	1375740892	1717908418	1.2487150945281345
5	1000	NonBlocking	1374467049	1727525747	1.256869524996521
5	1250	Blocking	3722739517	5699733919	1.5310590206411157
5	1250	NonBlocking	2765292214	5747895404	2.0785851762427883
5	1500	Blocking	5427906592	6377036789	1.1748611883629112
5	1500	NonBlocking	6134391506	9186780830	1.4975863247421495
5	1750	Blocking	9894567468	18672702886	1.8871671699030148
5	1750	NonBlocking	9902209322	15994593925	1.6152550814558513
5	2000	Blocking	10682833731	19240288221	1.801047241348289
5	2000	NonBlocking	13998673623	17124145365	1.2232691343603304
6	250	Blocking	17464296	32336104	1.8515549667733529
6	250	NonBlocking	24034696	33963488	1.4131024582129101
6	500	Blocking	133327115	207591716	1.5570104850764979
6	500	NonBlocking	133151937	194477506	1.4605683580855455
6	750	Blocking	456784916	666289589	1.4586505938825702
6	750	NonBlocking	461074829	672365104	1.4582559309478158
6	1000	Blocking	1099852258	1720326460	1.564143226953306
6	1000	NonBlocking	1086481048	1701267050	1.5658506451922942
6	1250	Blocking	1640705411	5814855532	3.544119189840351
6	1250	NonBlocking	1564403430	4140074143	2.6464235910042717
6	1500	Blocking	3803080434	7268014302	1.9110861387582212
6	1500	NonBlocking	4937454694	9158531319	1.8549094394991525
6	1750	Blocking	5374009770	18558394365	3.4533607416571557
6	1750	NonBlocking	7976514384	16768361219	2.102216633951725
6	2000	Blocking	8947898366	19314625608	2.158565600319202
6	2000	NonBlocking	11172999906	14257234114	1.2760435186564119
2	250	Blocking	85978982	23249487	0.2704089587848342
2	250	NonBlocking	86057528	23169849	0.2692367482365982
2	500	Blocking	661966262	188585374	0.2848866850558617
2	500	NonBlocking	662538282	186485897	0.28147188180139
2	750	Blocking	2302975692	662482008	0.28766348264174385
2	750	NonBlocking	2304975162	663889780	0.2880247001984831
2	1000	Blocking	5508785395	1724217028	0.31299404575915596
2	1000	NonBlocking	5227980216	1724418154	0.3298440473669918
2	1250	Blocking	10064719343	4010633917	0.398484426671012
2	1250	NonBlocking	15291216344	4560207983	0.298224018312928
2	1500	Blocking	20820685668	9152920054	0.4396070427242185
2	1500	NonBlocking	21953330193	6186551871	0.28180471102159405
2	1750	Blocking	39953529898	17141887081	0.4290456218702741
2	1750	NonBlocking	41337398611	16226791296	0.39254505221046987
2	2000	Blocking	49786803768	14828398855	0.29783793561238436
2	2000	NonBlocking	50161281329	12024206989	0.23971092185893553
3	250	Blocking	22639266	33379796	1.4744204162802805
3	250	NonBlocking	31382380	12243512	0.39013968985143893
3	500	Blocking	191555991	117909567	0.6155357834775317
3	500	NonBlocking	189045135	128788616	0.6812585576455062
3	750	Blocking	713583231	407399291	0.5709204943466504
3	750	NonBlocking	714253214	399903270	0.5598900532213776
3	1000	Blocking	1678694769	1100170413	0.6553725151924864
3	1000	NonBlocking	1591053969	1096795440	0.6893514999301699
3	1250	Blocking	4076510298	4112314449	1.0087830395074842
3	1250	NonBlocking	4675609810	4106726797	0.8783296647673001
3	1500	Blocking	8225717422	6440846012	0.7830132840174776
3	1500	NonBlocking	8238050652	6488518243	0.7876278645391364
3	1750	Blocking	21047340741	18295995904	0.869278267936224
3	1750	NonBlocking	22415811263	15690310330	0.6999662044754432
3	2000	Blocking	19491302447	17060667732	0.8752964445752516
3	2000	NonBlocking	21602924247	19263864620	0.8917248609375268
4	250	Blocking	17173532	31109239	1.8114642346140561
4	250	NonBlocking	15074937	33785875	2.2411951041652776
4	500	Blocking	116127614	107841805	0.928649106662951
4	500	NonBlocking	116201753	113589607	0.9775205973011439
4	750	Blocking	440707934	364959148	0.8281202126032068
4	750	NonBlocking	435772332	364777278	0.8370822358680633
4	1000	Blocking	1006117580	1035566964	1.0292703204728815
4	1000	NonBlocking	1885505454	1226847589	0.6506730523623295
4	1250	Blocking	4928892599	5692322096	1.15488864520093
4	1250	NonBlocking	4967230349	5711532509	1.1498424892153114
4	1500	Blocking	5588411884	9201835189	1.6465921589182564
4	1500	NonBlocking	8414462947	7120404190	0.8462101782192327
4	1750	Blocking	14926864132	18724301009	1.2544028567165095
4	1750	NonBlocking	12931072440	13187472570	1.0198282185170404
4	2000	Blocking	14319638059	19308814288	1.3484149675043124
4	2000	NonBlocking	18943897148	17868103551	0.9432116006228646
5	250	Blocking	27715200	38271997	1.3809027898048725
5	250	NonBlocking	21255728	33042996	1.554545485339293
5	500	Blocking	166486079	194514475	1.1683527906258155
5	500	NonBlocking	166396911	200185212	1.203058463026396
5	750	Blocking	576334851	664903476	1.1536756363879859
5	750	NonBlocking	572066377	664869633	1.162224629398207
5	1000	Blocking	1361883601	1726504546	1.2677328258687213
5	1000	NonBlocking	762602801	1638609300	2.148706112607105
5	1250	Blocking	2421696126	4019700667	1.6598699662783372
5	1250	NonBlocking	3202571495	5404569011	1.6875716965063414
5	1500	Blocking	6136067051	9200421454	1.49940041031667
5	1500	NonBlocking	6607674401	9157028158	1.3858170972550015
5	1750	Blocking	10786303129	14856920314	1.377387612448584
5	1750	NonBlocking	9832073535	18675070174	1.8994030208908521
5	2000	Blocking	14028174123	14956211164	1.0661552268216026
5	2000	NonBlocking	11913209581	19325508744	1.6221916195297732
6	250	Blocking	19643453	12055719	0.613727077413528
6	250	NonBlocking	15165607	26919082	1.775008544003547
6	500	Blocking	77144707	118404343	1.5348343082047093
6	500	NonBlocking	77079335	132839073	1.7234070973757103
6	750	Blocking	266745250	391993615	1.4695430002971
6	750	NonBlocking	267676322	393099183	1.4685616570897144
6	1000	Blocking	641595951	1092377697	1.7025944370400181
6	1000	NonBlocking	1101458914	1730726173	1.5713034331119862
6	1250	Blocking	2547746611	5712703298	2.2422572454164675
6	1250	NonBlocking	2558353440	5723423942	2.237151385150286
6	1500	Blocking	4898058925	9169375885	1.8720427878478412
6	1500	NonBlocking	3260311186	9170322615	2.812713907303694
6	1750	Blocking	7907030457	15999996361	2.0235152056149466
6	1750	NonBlocking	7937144674	18475956326	2.3277837414911153
6	2000	Blocking	11305094536	14614381711	1.2927252987104079
6	2000	NonBlocking	10183378362	19201639529	1.8855863787456117
2	250	Blocking	53782358	12098880	0.22496001383948247
2	250	NonBlocking	53014362	12115392	0.2285303744672057
2	500	Blocking	343852448	97028079	0.2821794044636262
2	500	NonBlocking	344552768	97063165	0.28170769186796957
2	750	Blocking	1232799303	359651299	0.2917354821054762
2	750	NonBlocking	1233337088	360548718	0.2923359084130615
2	1000	Blocking	3103175788	1005684980	0.3240825040879057
2	1000	NonBlocking	2992795375	1021565474	0.34134157067119897
2	1250	Blocking	15277934962	5081410329	0.3325979814443983
2	1250	NonBlocking	13951602187	5715077940	0.4096359588954785
2	1500	Blocking	22039351093	6234918630	0.2828993741099889
2	1500	NonBlocking	21866590238	9174600397	0.4195716065990151
2	1750	Blocking	40608172071	12879054542	0.3171542545545278
2	1750	NonBlocking	41267367771	12894707069	0.3124673989520009
2	2000	Blocking	48503992107	13931880598	0.28723162760018217
2	2000	NonBlocking	47104435289	18654550803	0.3960253570295169
3	250	Blocking	42866911	25037482	0.5840747890604947
3	250	NonBlocking	43158006	28831870	0.668053802114954
3	500	Blocking	331745732	192263214	0.5795499246995588
3	500	NonBlocking	331565305	194263204	0.5858972608729373
3	750	Blocking	1195199723	665117396	0.5564905874731365
3	750	NonBlocking	1190701850	660588295	0.5547890053248846
3	1000	Blocking	2829291845	1715630527	0.6063816039451384
3	1000	NonBlocking	2723788874	1720805086	0.6317688945813646
3	1250	Blocking	5228291106	5792848207	1.107981191091696
3	1250	NonBlocking	4610684738	4017053054	0.8712486934733468
3	1500	Blocking	8228572914	6386163790	0.7760961538220866
3	1500	NonBlocking	8229535404	6471650141	0.7863931343991093
3	1750	Blocking	22550585365	13210758245	0.5858277304634394
3	1750	NonBlocking	18087251522	14215248792	0.7859264175493783
3	2000	Blocking	19416168892	19386542526	0.9984741394574391
3	2000	NonBlocking	27834548515	16513770362	0.5932832125191738
4	250	Blocking	23527498	12629262	0.5367872945946058
4	250	NonBlocking	19866379	32256204	1.6236579398792301
4	500	Blocking	115376318	119501765	1.035756445269817
4	500	NonBlocking	116530097	106923778	0.917563623069841
4	750	Blocking	407343306	368082179	0.9036166142374266
4	750	NonBlocking	434419621	373792891	0.8604420079819554
4	1000	Blocking	1026164637	995127453	0.9697541867251074
4	1000	NonBlocking	1832276831	1076251333	0.5873846761532292
4	1250	Blocking	4877620075	5803639292	1.1898506244359346
4	1250	NonBlocking	4915488877	5750322103	1.1698372729325577
4	1500	Blocking	8428954443	9173253948	1.088302708246112
4	1500	NonBlocking	5454670084	7058528293	1.294033953346609
4	1750	Blocking	14944623550	18315736028	1.225573596198079
4	1750	NonBlocking	12961813710	16177335279	1.2480765146716493
4	2000	Blocking	17627054555	19166181807	1.0873161904161361
4	2000	NonBlocking	19028363952	15522510805	0.8157564593654142
5	250	Blocking	29810069	28378391	0.9519733416249389
5	250	NonBlocking	27637956	23216937	0.8400381345132759
5	500	Blocking	166194462	194302378	1.1691266704181755
5	500	NonBlocking	166177642	186612784	1.1229716690768785
5	750	Blocking	575441650	664776259	1.1552452955047658
5	750	NonBlocking	575631715	667059610	1.1588305380289896
5	1000	Blocking	1359990120	1711960051	1.258803299982797
5	1000	NonBlocking	1361096599	1710239724	1.2565160512901994
5	1250	Blocking	1872180250	5484933460	2.929703729114758
5	1250	NonBlocking	2624965296	4055010823	1.544786450769138
5	1500	Blocking	6536523385	9158550355	1.4011347952976076
5	1500	NonBlocking	6170879185	9132820237	1.4799868808321193
5	1750	Blocking	6523331760	17095725115	2.6207045332000716
5	1750	NonBlocking	10254347769	18702626147	1.8238728165178928
5	2000	Blocking	10027899372	17473383066	1.7424769054613125
5	2000	NonBlocking	14240296253	19149965685	1.3447729839865994
6	250	Blocking	23815947	42485358	1.7839037851402675
6	250	NonBlocking	23753380	34109000	1.435964060693678
6	500	Blocking	133143121	186487551	1.4006547961272442
6	500	NonBlocking	133257645	197746641	1.4839421858310644
6	750	Blocking	457676092	688827957	1.5050555819725886
6	750	NonBlocking	456422517	671750022	1.4717723096032092
6	1000	Blocking	634036240	1660031069	2.6181958763114235
6	1000	NonBlocking	643484723	1058600598	1.64510602996864
6	1250	Blocking	1578521237	4114541434	2.606579713694406
6	1250	NonBlocking	1904016248	4665760747	2.450483682532104
6	1500	Blocking	4930647201	8725112680	1.7695674268137522
6	1500	NonBlocking	4902446152	9150394109	1.8664955871605053
6	1750	Blocking	6738456075	15655181623	2.3232594304623406
6	1750	NonBlocking	8040622016	18811632561	2.3395742920842206
6	2000	Blocking	8019797745	16952863586	2.1138766992683053
6	2000	NonBlocking	11085876323	19202865513	1.7321919308408291
2	250	Blocking	86555250	23242154	0.2685239081395987
2	250	NonBlocking	82927514	23253475	0.28040723613154495
2	500	Blocking	661966874	186304568	0.281440922978874
2	500	NonBlocking	663083512	186748619	0.28163665001520954
2	750	Blocking	2302726576	660625895	0.2868885528509226
2	750	NonBlocking	2384567328	661625896	0.2774616125244504
2	1000	Blocking	2971178390	1293310387	0.4352853370746278
2	1000	NonBlocking	3107941031	1014431731	0.3263999287250312
2	1250	Blocking	15171445927	5446000206	0.3589638213921309
2	1250	NonBlocking	15332020528	5709035007	0.3723602506645431
2	1500	Blocking	18872246548	7663926196	0.4060950653917877
2	1500	NonBlocking	25600305465	9155287883	0.3576241656771184
2	1750	Blocking	40849994323	12885225514	0.31542784099593274
2	1750	NonBlocking	40560190461	12871141611	0.3173343484019396
2	2000	Blocking	50320095918	11989603674	0.23826670945814313
2	2000	NonBlocking	47384741555	14757029951	0.3114299976474779
3	250	Blocking	22693147	33409723	1.4722384251069276
3	250	NonBlocking	41667578	41222777	0.9893250094833925
3	500	Blocking	331455089	194771706	0.5876262349376691
3	500	NonBlocking	332699757	194994382	0.5860971578647711
3	750	Blocking	1163526529	663172990	0.5699680870791731
3	750	NonBlocking	1201961290	665981623	0.5540790943442113
3	1000	Blocking	2835205686	1726295325	0.608878337654406
3	1000	NonBlocking	2820936095	1704501611	0.6042326212285216
3	1250	Blocking	7392650250	5761241518	0.7793201792550648
3	1250	NonBlocking	4087243073	5805797990	1.4204679991636993
3	1500	Blocking	8692113937	6291362898	0.7238012460029262
3	1500	NonBlocking	13019831081	9180464936	0.7051139818086554
3	1750	Blocking	14572818197	16677986927	1.144458587319327
3	1750	NonBlocking	18897220821	18322476355	0.969585767587512
3	2000	Blocking	27112142872	12026949349	0.44360010220441864
3	2000	NonBlocking	20377066388	16082532813	0.7892467201496168
4	250	Blocking	30776116	26984614	0.8768037526242752
4	250	NonBlocking	29686809	27906989	0.9400467729623618
4	500	Blocking	221721876	186414193	0.8407568813823314
4	500	NonBlocking	221425852	193239840	0.8727067695781069
4	750	Blocking	765115000	662046162	0.8652897433719114
4	750	NonBlocking	765264530	662790414	0.8660932109319114
4	1000	Blocking	1887157785	1713211983	0.907826572116756
4	1000	NonBlocking	1885906935	1736230058	0.9206340067888875
4	1250	Blocking	4955704410	5747083025	1.1596904394465286
4	1250	NonBlocking	3078454267	4971253294	1.6148537099576799
4	1500	Blocking	8485367643	7408002295	0.8730325669638166
4	1500	NonBlocking	8393947644	9164369771	1.0917830512739377
4	1750	Blocking	9730224308	17785747547	1.8278866944903733
4	1750	NonBlocking	14980165210	16478410704	1.1000152850784213
4	2000	Blocking	16495338527	15950127462	0.9669475673925949
4	2000	NonBlocking	16216720148	19321126617	1.191432450006413
5	250	Blocking	17098292	16452764	0.962246053582428
5	250	NonBlocking	11380908	12209478	1.0728035056605325
5	500	Blocking	100153395	110394300	1.1022522002374457
5	500	NonBlocking	91528182	98939464	1.0809726779015452
5	750	Blocking	316368450	369186455	1.1669509238357998
5	750	NonBlocking	321341241	394232243	1.2268336357112657
5	1000	Blocking	928554650	1023257470	1.1019894951794167
5	1000	NonBlocking	989711853	1239331050	1.252214011829158
5	1250	Blocking	2233053114	4386746848	1.964461490189167
5	1250	NonBlocking	2650269467	4480152030	1.6904515128687478
5	1500	Blocking	4272795124	7061695968	1.6527111090196984
5	1500	NonBlocking	4273901864	7079974998	1.6565600295215388
5	1750	Blocking	6945708506	14203326281	2.044906760589011
5	1750	NonBlocking	8322064718	14200510945	1.7063687229306643
5	2000	Blocking	14027830050	17658059239	1.2587876511235607
5	2000	NonBlocking	12637116782	15438243195	1.2216586632316206
6	250	Blocking	23626904	40657629	1.7208191559926769
6	250	NonBlocking	23647632	32262336	1.3642945729196057
6	500	Blocking	133275529	191823812	1.439302574443355
6	500	NonBlocking	133175732	194488376	1.4603890144189333
6	750	Blocking	457446253	673230172	1.4717142562319774
6	750	NonBlocking	456868762	674894705	1.4772178821015562
6	1000	Blocking	1086864375	1700102552	1.5642269551801253
6	1000	NonBlocking	1099644700	1721957160	1.565921392609813
6	1250	Blocking	2542265849	5813837117	2.2868722086192803
6	1250	NonBlocking	2545581120	5756911579	2.261531378343975
6	1500	Blocking	2926931577	8588776947	2.934396217011396
6	1500	NonBlocking	4904359130	7500344750	1.529322089020834
6	1750	Blocking	8007189411	18533180423	2.3145675057392494
6	1750	NonBlocking	6182770969	16150090729	2.612112078868112
6	2000	Blocking	11083189007	19169955716	1.7296425878772348
6	2000	NonBlocking	8912929547	16253341777	1.8235689726135789
2	250	Blocking	85892921	23177243	0.269838803130237
2	250	NonBlocking	86752979	23199304	0.2674179522987908
2	500	Blocking	662320555	186325788	0.2813226716178241
2	500	NonBlocking	661821342	186206926	0.28135527548460354
2	750	Blocking	2400952156	663432395	0.2763205394751731
2	750	NonBlocking	2393995593	662878088	0.2768919416302367
2	1000	Blocking	5709777696	1725763169	0.30224699819906964
2	1000	NonBlocking	5508607643	1715303996	0.3113861264342729
2	1250	Blocking	12699819186	5703077694	0.44906762926884397
2	1250	NonBlocking	10565796486	3981582787	0.37683697507099606
2	1500	Blocking	26463907643	9175245883	0.3467079014473116
2	1500	NonBlocking	21381091153	6243681301	0.29201883366574316
2	1750	Blocking	37966530652	18362649108	0.4836535968037599
2	1750	NonBlocking	34847120507	18293895766	0.5249758229614745
2	2000	Blocking	46794130482	19274502989	0.41190001375095964
2	2000	NonBlocking	49465613378	16556365136	0.33470453523908994
3	250	Blocking	21879996	33617241	1.5364372552901746
3	250	NonBlocking	29502463	16762264	0.5681649020286883
3	500	Blocking	172380614	109170972	0.6333135116922138
3	500	NonBlocking	172379973	102797631	0.5963432364616973
3	750	Blocking	655890679	371639253	0.5666176771510424
3	750	NonBlocking	607202789	384145234	0.6326473477380553
3	1000	Blocking	1439017589	994198324	0.690886846415051
3	1000	NonBlocking	1594205955	1043831122	0.6547655393747416
3	1250	Blocking	4654563823	4088253713	0.87833229244776
3	1250	NonBlocking	4656744162	4107174555	0.8819841529013764
3	1500	Blocking	8200634586	6442209293	0.7855744851743599
3	1500	NonBlocking	11334577343	6486516829	0.5722769039117227
3	1750	Blocking	13226008241	18659511241	1.4108195686100056
3	1750	NonBlocking	20373298410	16837549174	0.8264518015274092
3	2000	Blocking	28683902241	13977217610	0.48728438315555755
3	2000	NonBlocking	19056031603	17377863730	0.9119350813452783
4	250	Blocking	29619653	32281572	1.08987002649896
4	250	NonBlocking	29489228	33214106	1.1263131744242338
4	500	Blocking	221557117	186254585	0.8406617107226576
4	500	NonBlocking	221982023	195067990	0.8787557990675668
4	750	Blocking	794574543	666625908	0.838972144115118
4	750	NonBlocking	767138956	659346091	0.8594871709265668
4	1000	Blocking	1840150288	1701931884	0.924887437237409
4	1000	NonBlocking	1830199706	1718337340	0.9388796940392471
4	1250	Blocking	4883149788	5782432265	1.1841603301233814
4	1250	NonBlocking	3420880627	5693081377	1.6642151532755018
4	1500	Blocking	5536418201	6269778215	1.1324610944071276
4	1500	NonBlocking	8535516464	8134331428	0.9529981533405663
4	1750	Blocking	10412849632	18659434408	1.7919623414763626
4	1750	NonBlocking	14971150929	15126635950	1.010385642475811
4	2000	Blocking	14194952107	17793572473	1.253514090000022
4	2000	NonBlocking	18592936585	19223380386	1.0339077045800615
5	250	Blocking	14739329	32482678	2.203809820650587
5	250	NonBlocking	23983992	16738509	0.6979033765521603
5	500	Blocking	91128734	109767888	1.2045365186352748
5	500	NonBlocking	91246594	113162738	1.2401858857328965
5	750	Blocking	316575868	375215642	1.1852313455553725
5	750	NonBlocking	318734365	384897963	1.2075822542699468
5	1000	Blocking	769908326	1025654693	1.3321776870873845
5	1000	NonBlocking	766772921	1059968687	1.3823762654758645
5	1250	Blocking	2227466995	4441089665	1.9937847227226817
5	1250	NonBlocking	3693961098	5245620901	1.4200530979712012
5	1500	Blocking	6134035842	9161800474	1.493600740196001
5	1500	NonBlocking	5386006911	9204448847	1.7089560037885365
5	1750	Blocking	9961661857	15620693484	1.5680810800683254
5	1750	NonBlocking	10199568876	18769265664	1.8402018646263416
5	2000	Blocking	14075006462	15865309361	1.1271973056519369
5	2000	NonBlocking	8825213036	19346830205	2.192222456962794
6	250	Blocking	24226094	12067692	0.49812784512435226
6	250	NonBlocking	12305647	32471457	2.638744391091342
6	500	Blocking	97338810	129146827	1.3267763084426447
6	500	NonBlocking	124799765	138925287	1.1131854855656178
6	750	Blocking	339011473	504447297	1.4879947647081548
6	750	NonBlocking	337384389	491984696	1.45823195156786
6	1000	Blocking	812825281	1298588780	1.597623511909443
6	1000	NonBlocking	811537181	1298759720	1.6003699527354127
6	1250	Blocking	1894067629	4616294632	2.437238544875633
6	1250	NonBlocking	1897699392	4628531601	2.4390225451471292
6	1500	Blocking	3534705154	7421717410	2.0996708598456415
6	1500	NonBlocking	3552180290	7393063223	2.081274771951398
6	1750	Blocking	5897124594	14743636409	2.500139885801436
6	1750	NonBlocking	5888394555	14853341109	2.522477216882081
6	2000	Blocking	8066068974	14899027885	1.8471237889268266
6	2000	NonBlocking	8104474010	15118135030	1.865406072170253
2	250	Blocking	53838754	12079504	0.22436447916309504
2	250	NonBlocking	52756520	12078262	0.22894349361936686
2	500	Blocking	349505211	98440350	0.28165631556205895
2	500	NonBlocking	349833615	98458184	0.28144289107266035
2	750	Blocking	1342240710	367694614	0.27394088948471845
2	750	NonBlocking	1343136756	367507565	0.2736188726563299
2	1000	Blocking	3006696095	1018403761	0.3387119046363081
2	1000	NonBlocking	5691251062	1725568015	0.3031966076002992
